k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
4,29,"SAT_3,SAT_6,SAT_7,SAT_10",15,8000000000,42,70.0,1000000.0,0.558204,66984493998
5,1,"SAT_0,SAT_1,SAT_8,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.343615,41233754153
4,28,"SAT_3,SAT_6,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.532392,63886997103
5,2,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_8",15,8000000000,42,70.0,1000000.0,0.34833,41799577270
5,4,"SAT_2,SAT_3,SAT_8,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.356747,42809662515
5,3,"SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.342522,41102690514
5,5,"SAT_3,SAT_5,SAT_6,SAT_7,SAT_14",15,8000000000,42,70.0,1000000.0,0.342472,41096582793
5,6,"SAT_1,SAT_4,SAT_5,SAT_8,SAT_14",15,8000000000,42,70.0,1000000.0,0.339188,40702524083
5,7,"SAT_1,SAT_2,SAT_3,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.350318,42038181612
5,8,"SAT_2,SAT_6,SAT_7,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.356239,42748673344
5,11,"SAT_3,SAT_8,SAT_10,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.350736,42088286130
5,10,"SAT_1,SAT_6,SAT_7,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.344796,41375487620
5,13,"SAT_1,SAT_10,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.336452,40374294629
5,9,"SAT_1,SAT_5,SAT_10,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.336943,40433171325
5,14,"SAT_4,SAT_7,SAT_9,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.341179,40941538748
5,12,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8",15,8000000000,42,70.0,1000000.0,0.342216,41065917198
5,17,"SAT_0,SAT_1,SAT_2,SAT_3,SAT_6",15,8000000000,42,70.0,1000000.0,0.344567,41348093795
