k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
5,13,"SAT_1,SAT_10,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.695875,83505014349
5,18,"SAT_1,SAT_2,SAT_4,SAT_8,SAT_9",15,8000000000,42,70.0,1000000.0,0.617422,74090607492
5,15,"SAT_0,SAT_1,SAT_3,SAT_7,SAT_11",15,8000000000,42,70.0,1000000.0,0.61019,73222798912
5,19,"SAT_2,SAT_4,SAT_8,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.618263,74191596145
5,17,"SAT_0,SAT_1,SAT_2,SAT_3,SAT_6",15,8000000000,42,70.0,1000000.0,0.675568,81068124719
5,22,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_14",15,8000000000,42,70.0,1000000.0,0.707974,84956934679
5,20,"SAT_7,SAT_8,SAT_11,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.626218,75146190203
5,24,"SAT_3,SAT_4,SAT_10,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.596096,71531548950
5,21,"SAT_3,SAT_4,SAT_5,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.606509,72781123547
5,26,"SAT_0,SAT_7,SAT_8,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.607085,72850210419
5,25,"SAT_2,SAT_3,SAT_4,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.699674,83960887931
5,23,"SAT_1,SAT_3,SAT_5,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.616306,73956691602
5,28,"SAT_2,SAT_7,SAT_8,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.722303,86676396666
6,1,"SAT_1,SAT_3,SAT_4,SAT_8,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.619731,74367685173
5,27,"SAT_0,SAT_8,SAT_9,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.633745,76049409676
6,0,"SAT_3,SAT_7,SAT_8,SAT_9,SAT_10,SAT_14",15,8000000000,42,70.0,1000000.0,0.64401,77281144717
5,29,"SAT_2,SAT_6,SAT_7,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.701858,84222914564
6,4,"SAT_3,SAT_5,SAT_7,SAT_11,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.652559,78307063710
6,2,"SAT_0,SAT_2,SAT_5,SAT_11,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.635291,76234953527
6,3,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.60672,72806443250
6,5,"SAT_1,SAT_2,SAT_8,SAT_10,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.673238,80788519124
6,7,"SAT_0,SAT_4,SAT_5,SAT_7,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.64156,76987189148
6,12,"SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.708058,84966949075
6,9,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.680244,81629300938
6,8,"SAT_2,SAT_3,SAT_7,SAT_9,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.709688,85162579374
6,14,"SAT_0,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.678168,81380168326
6,6,"SAT_3,SAT_4,SAT_5,SAT_8,SAT_11,SAT_12",15,8000000000,42,70.0,1000000.0,0.608487,73018471165
6,10,"SAT_0,SAT_3,SAT_4,SAT_6,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.622445,74693349665
6,11,"SAT_0,SAT_2,SAT_4,SAT_5,SAT_6,SAT_7",15,8000000000,42,70.0,1000000.0,0.671517,80582039443
6,15,"SAT_3,SAT_4,SAT_6,SAT_8,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.67947,81536435834
6,13,"SAT_0,SAT_5,SAT_6,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.632815,75937747106
6,17,"SAT_3,SAT_4,SAT_6,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.615575,73868978342
6,16,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_11,SAT_13",15,8000000000,42,70.0,1000000.0,0.54378,65253549260
6,18,"SAT_0,SAT_3,SAT_4,SAT_6,SAT_11,SAT_13",15,8000000000,42,70.0,1000000.0,0.665992,79919086743
6,19,"SAT_2,SAT_5,SAT_6,SAT_8,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.630896,75707505584
6,20,"SAT_0,SAT_5,SAT_6,SAT_8,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.660889,79306726727
6,21,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_5,SAT_14",15,8000000000,42,70.0,1000000.0,0.658878,79065345964
6,22,"SAT_0,SAT_1,SAT_6,SAT_7,SAT_10,SAT_11",15,8000000000,42,70.0,1000000.0,0.633923,76070747117
7,0,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_6,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.655674,78680850200
6,25,"SAT_0,SAT_2,SAT_6,SAT_7,SAT_8,SAT_10",15,8000000000,42,70.0,1000000.0,0.629947,75593635811
6,23,"SAT_2,SAT_3,SAT_5,SAT_8,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.674635,80956203924
6,29,"SAT_0,SAT_1,SAT_4,SAT_7,SAT_10,SAT_14",15,8000000000,42,70.0,1000000.0,0.662406,79488759066
6,28,"SAT_0,SAT_2,SAT_5,SAT_8,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.658793,79055163904
6,24,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_9,SAT_12",15,8000000000,42,70.0,1000000.0,0.630101,75612119446
7,4,"SAT_0,SAT_4,SAT_5,SAT_8,SAT_11,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.636735,76408180619
6,26,"SAT_3,SAT_4,SAT_5,SAT_6,SAT_7,SAT_13",15,8000000000,42,70.0,1000000.0,0.624149,74897894648
7,1,"SAT_0,SAT_5,SAT_6,SAT_7,SAT_10,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.681282,81753827717
6,27,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_7,SAT_13",15,8000000000,42,70.0,1000000.0,0.63928,76713625124
7,2,"SAT_1,SAT_2,SAT_4,SAT_5,SAT_8,SAT_9,SAT_13",15,8000000000,42,70.0,1000000.0,0.669269,80312309307
7,3,"SAT_0,SAT_1,SAT_4,SAT_5,SAT_11,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.662141,79456917036
7,6,"SAT_1,SAT_5,SAT_6,SAT_7,SAT_11,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.710434,85252096302
7,5,"SAT_4,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,8000000000,42,70.0,1000000.0,0.600924,72110856547
7,7,"SAT_1,SAT_3,SAT_6,SAT_9,SAT_10,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.646646,77597460514
7,9,"SAT_2,SAT_6,SAT_7,SAT_8,SAT_10,SAT_11,SAT_12",15,8000000000,42,70.0,1000000.0,0.736802,88416207710
7,10,"SAT_0,SAT_1,SAT_2,SAT_5,SAT_11,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.662863,79543580801
7,8,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_9,SAT_10,SAT_12",15,8000000000,42,70.0,1000000.0,0.627478,75297309751
7,13,"SAT_0,SAT_3,SAT_4,SAT_8,SAT_9,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.69471,83365218997
7,16,"SAT_3,SAT_5,SAT_8,SAT_10,SAT_11,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.668433,80211915690
7,14,"SAT_0,SAT_1,SAT_7,SAT_10,SAT_12,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.655151,78618169186
7,11,"SAT_4,SAT_5,SAT_8,SAT_9,SAT_10,SAT_11,SAT_14",15,8000000000,42,70.0,1000000.0,0.619462,74335416101
7,12,"SAT_3,SAT_6,SAT_7,SAT_8,SAT_9,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.684166,82099877949
7,22,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_7,SAT_9,SAT_11",15,8000000000,42,70.0,1000000.0,0.702584,84310038461
7,21,"SAT_0,SAT_2,SAT_4,SAT_8,SAT_9,SAT_10,SAT_14",15,8000000000,42,70.0,1000000.0,0.702592,84311081063
7,15,"SAT_1,SAT_2,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,8000000000,42,70.0,1000000.0,0.613885,73666257563
7,18,"SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.617954,74154534147
7,20,"SAT_1,SAT_3,SAT_6,SAT_7,SAT_8,SAT_9,SAT_10",15,8000000000,42,70.0,1000000.0,0.646015,77521748014
7,19,"SAT_1,SAT_4,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,8000000000,42,70.0,1000000.0,0.587627,70515235913
7,17,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.602947,72353661767
7,23,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_11,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.652823,78338770135
8,3,"SAT_2,SAT_3,SAT_4,SAT_5,SAT_7,SAT_9,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.692988,83158513712
7,25,"SAT_1,SAT_2,SAT_3,SAT_4,SAT_6,SAT_7,SAT_9",15,8000000000,42,70.0,1000000.0,0.630045,75605389761
7,24,"SAT_1,SAT_7,SAT_8,SAT_9,SAT_10,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.653165,78379831244
8,2,"SAT_0,SAT_3,SAT_5,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,8000000000,42,70.0,1000000.0,0.67938,81525650503
8,0,"SAT_1,SAT_2,SAT_4,SAT_6,SAT_9,SAT_10,SAT_11,SAT_12",15,8000000000,42,70.0,1000000.0,0.683012,81961449667
8,4,"SAT_0,SAT_2,SAT_3,SAT_5,SAT_7,SAT_8,SAT_9,SAT_14",15,8000000000,42,70.0,1000000.0,0.703106,84372735370
8,1,"SAT_0,SAT_2,SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_11",15,8000000000,42,70.0,1000000.0,0.742477,89097199791
8,8,"SAT_0,SAT_3,SAT_4,SAT_5,SAT_7,SAT_8,SAT_10,SAT_13",15,8000000000,42,70.0,1000000.0,0.716696,86003526261
7,27,"SAT_0,SAT_1,SAT_2,SAT_4,SAT_7,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.649898,77987700084
8,5,"SAT_2,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.662106,79452726948
7,28,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,8000000000,42,70.0,1000000.0,0.634379,76125497563
7,29,"SAT_3,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,8000000000,42,70.0,1000000.0,0.639405,76728634573
7,26,"SAT_1,SAT_2,SAT_3,SAT_7,SAT_8,SAT_13,SAT_14",15,8000000000,42,70.0,1000000.0,0.577605,69312605238
8,6,"SAT_1,SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_13",15,8000000000,42,70.0,1000000.0,0.678068,81368169548
