k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
6,26,"SAT_3,SAT_4,SAT_5,SAT_6,SAT_7,SAT_13",15,16000000000,42,30.0,25000000.0,0.53298,127915251283
6,28,"SAT_0,SAT_2,SAT_5,SAT_8,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.576971,138473131360
6,25,"SAT_0,SAT_2,SAT_6,SAT_7,SAT_8,SAT_10",15,16000000000,42,30.0,25000000.0,0.554622,133109292365
7,3,"SAT_0,SAT_1,SAT_4,SAT_5,SAT_11,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.527425,126581899510
6,24,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_9,SAT_12",15,16000000000,42,30.0,25000000.0,0.490037,117608813738
7,4,"SAT_0,SAT_4,SAT_5,SAT_8,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.507531,121807357258
7,1,"SAT_0,SAT_5,SAT_6,SAT_7,SAT_10,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.529358,127045965288
6,27,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_7,SAT_13",15,16000000000,42,30.0,25000000.0,0.547781,131467453339
7,2,"SAT_1,SAT_2,SAT_4,SAT_5,SAT_8,SAT_9,SAT_13",15,16000000000,42,30.0,25000000.0,0.534814,128355324792
6,29,"SAT_0,SAT_1,SAT_4,SAT_7,SAT_10,SAT_14",15,16000000000,42,30.0,25000000.0,0.549237,131816877009
7,5,"SAT_4,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,16000000000,42,30.0,25000000.0,0.543637,130472993484
7,6,"SAT_1,SAT_5,SAT_6,SAT_7,SAT_11,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.535184,128444273413
7,8,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_9,SAT_10,SAT_12",15,16000000000,42,30.0,25000000.0,0.505122,121229280494
7,7,"SAT_1,SAT_3,SAT_6,SAT_9,SAT_10,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.509555,122293208163
7,9,"SAT_2,SAT_6,SAT_7,SAT_8,SAT_10,SAT_11,SAT_12",15,16000000000,42,30.0,25000000.0,0.553627,132870486376
7,13,"SAT_0,SAT_3,SAT_4,SAT_8,SAT_9,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.53254,127809598149
7,11,"SAT_4,SAT_5,SAT_8,SAT_9,SAT_10,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.517717,124251980421
7,10,"SAT_0,SAT_1,SAT_2,SAT_5,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.526199,126287804005
7,12,"SAT_3,SAT_6,SAT_7,SAT_8,SAT_9,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.53239,127773624997
7,14,"SAT_0,SAT_1,SAT_7,SAT_10,SAT_12,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.518643,124474326172
7,18,"SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.519645,124714682445
7,21,"SAT_0,SAT_2,SAT_4,SAT_8,SAT_9,SAT_10,SAT_14",15,16000000000,42,30.0,25000000.0,0.530697,127367398022
7,16,"SAT_3,SAT_5,SAT_8,SAT_10,SAT_11,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.512715,123051545081
7,15,"SAT_1,SAT_2,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,16000000000,42,30.0,25000000.0,0.541849,130043649684
7,17,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_8,SAT_11",15,16000000000,42,30.0,25000000.0,0.49852,119644724704
7,19,"SAT_1,SAT_4,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,16000000000,42,30.0,25000000.0,0.525755,126181085865
7,20,"SAT_1,SAT_3,SAT_6,SAT_7,SAT_8,SAT_9,SAT_10",15,16000000000,42,30.0,25000000.0,0.522517,125404176519
7,22,"SAT_2,SAT_3,SAT_5,SAT_6,SAT_7,SAT_9,SAT_11",15,16000000000,42,30.0,25000000.0,0.508217,121972034332
7,23,"SAT_0,SAT_3,SAT_5,SAT_6,SAT_11,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.506488,121557090459
7,28,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.506443,121546215411
8,0,"SAT_1,SAT_2,SAT_4,SAT_6,SAT_9,SAT_10,SAT_11,SAT_12",15,16000000000,42,30.0,25000000.0,0.528906,126937476365
7,24,"SAT_1,SAT_7,SAT_8,SAT_9,SAT_10,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.509358,122246012864
8,5,"SAT_2,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.545402,130896507946
7,25,"SAT_1,SAT_2,SAT_3,SAT_4,SAT_6,SAT_7,SAT_9",15,16000000000,42,30.0,25000000.0,0.525515,126123571944
7,29,"SAT_3,SAT_5,SAT_6,SAT_9,SAT_10,SAT_11,SAT_13",15,16000000000,42,30.0,25000000.0,0.51321,123170341005
7,27,"SAT_0,SAT_1,SAT_2,SAT_4,SAT_7,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.544174,130601710969
8,1,"SAT_0,SAT_2,SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_11",15,16000000000,42,30.0,25000000.0,0.557344,133762533316
8,3,"SAT_2,SAT_3,SAT_4,SAT_5,SAT_7,SAT_9,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.541049,129851643515
8,2,"SAT_0,SAT_3,SAT_5,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,16000000000,42,30.0,25000000.0,0.528168,126760384814
